No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
34053,2017,1,17,20,191.0,213.0,38.0,111.0,2900.0,10.0,-1.825,1027.25,-7.2,0.0,NE,1.3,Shunyi
34054,2017,1,17,21,180.0,180.0,31.0,106.0,2600.0,7.0,-1.9,1028.5,-7.5,0.0,NE,1.7,Shunyi
34055,2017,1,17,22,153.0,153.0,36.0,87.0,2400.0,1.0,-2.5,1029.25,-7.5,0.0,NE,1.3,Shunyi
34056,2017,1,17,23,136.0,136.0,23.0,89.0,2200.0,6.0,-3.15,1030.0,-7.5,0.0,NE,0.5,Shunyi
34057,2017,1,18,0,98.0,98.0,31.0,71.0,1400.0,17.0,-3.38,1030.0,-8.3,0.0,NE,1.4,Shunyi
34058,2017,1,18,1,54.0,54.0,25.0,40.0,800.0,49.0,-4.175,1030.75,-10.3,0.0,SE,0.7,Shunyi
34059,2017,1,18,2,36.0,36.0,17.0,22.0,500.0,50.0,-5.06666666666667,1031.0,-11.7,0.0,NE,0.8,Shunyi
34060,2017,1,18,3,23.0,19.0,7.0,21.0,400.0,57.0,-4.96,1031.8,-14.1,0.0,NE,1.6,Shunyi
34061,2017,1,18,4,20.0,20.0,22.0,33.0,450.0,50.0,-5.4,1031.25,-14.8,0.0,NE,1.2,Shunyi
34062,2017,1,18,5,19.0,19.0,19.0,23.0,500.0,50.0,-5.96666666666667,1031.0,-15.1,0.0,NE,1.2,Shunyi
34063,2017,1,18,6,24.0,24.0,19.0,21.0,400.0,51.0,-5.95,1031.0,-15.7,0.0,NE,2.6,Shunyi
34064,2017,1,18,7,28.0,28.0,16.0,28.0,500.0,48.0,-5.425,1031.0,-16.3,0.0,NE,3.8,Shunyi
34065,2017,1,18,8,30.0,30.0,11.0,23.0,500.0,47.0,-5.5875,1031.0,-16.2,0.0,NE,2.6,Shunyi
34066,2017,1,18,9,27.0,20.0,15.0,20.0,500.0,56.0,-5.1,1032.0,-16.3,0.0,NE,3.3,Shunyi
34067,2017,1,18,10,22.0,22.0,20.0,21.0,500.0,62.0,-3.46666666666667,1032.0,-16.6,0.0,NE,4.2,Shunyi
34068,2017,1,18,11,13.0,13.0,7.0,7.0,400.0,59.0,-2.05,1032.0,-17.2,0.0,NE,4.2,Shunyi
34069,2017,1,18,12,12.0,12.0,4.0,7.0,400.0,63.0,-1.3,1031.0,-17.4,0.0,NE,2.2,Shunyi
34070,2017,1,18,13,17.0,17.0,5.0,6.0,300.0,67.0,-0.25,1030.25,-17.5,0.0,NE,2.3,Shunyi
34071,2017,1,18,14,13.0,13.0,4.0,6.0,300.0,72.0,0.88,1029.0,-17.8,0.0,NE,0.2,Shunyi
34072,2017,1,18,15,11.0,11.0,3.0,10.0,300.0,71.0,1.325,1028.0,-18.0,0.0,NW,1.7,Shunyi
34073,2017,1,18,16,13.0,21.0,4.0,21.0,400.0,63.0,1.3,1028.0,-17.8,0.0,SW,0.9,Shunyi
34074,2017,1,18,17,25.0,27.0,6.0,35.0,500.0,51.0,0.975,1028.0,-17.0,0.0,SE,0.9,Shunyi
34075,2017,1,18,18,29.0,53.0,9.0,61.0,600.0,24.0,0.3,1028.0,-15.6,0.0,SE,0.9,Shunyi
34076,2017,1,18,19,39.0,76.0,13.0,86.0,900.0,3.0,-0.7,1028.0,-14.6,0.0,SW,1.1,Shunyi
34077,2017,1,18,20,51.0,110.0,19.0,89.0,1400.0,2.0,-1.05,1028.0,-14.4,0.0,SE,1.8,Shunyi
34078,2017,1,18,21,80.0,103.0,23.0,89.0,1500.0,4.0,-1.325,1028.0,-13.8,0.0,SE,1.2,Shunyi
34079,2017,1,18,22,91.0,106.0,34.0,91.0,2100.0,3.0,-1.95,1028.0,-13.3,0.0,SE,1.2,Shunyi
34080,2017,1,18,23,99.0,138.0,34.0,89.0,2300.0,3.0,-1.75,1027.5,-13.5,0.0,SE,1.0,Shunyi
34081,2017,1,19,0,140.0,191.0,33.0,88.0,2800.0,5.0,-2.22,1027.0,-13.0,0.0,SE,1.2,Shunyi
34082,2017,1,19,1,152.0,186.0,32.0,86.0,300.0,5.0,-2.23333333333333,1026.0,-12.6,0.0,SE,1.0,Shunyi
34083,2017,1,19,2,141.0,194.0,32.0,83.0,2600.0,4.0,-2.19333333333333,1025.03333333333,-12.3,0.0,SE,2.0,Shunyi
34084,2017,1,19,3,130.0,178.0,28.0,78.0,2200.0,3.0,-2.3657142857142825,1024.8857142857114,-11.542857142857143,0.0,SE,1.9666666666666668,Shunyi
34085,2017,1,19,4,109.0,110.0,25.0,74.0,2200.0,72.0,-2.5380952380952357,1024.7380952380927,-10.785714285714286,0.0,SE,1.9333333333333333,Shunyi
34086,2017,1,19,5,103.0,118.0,23.0,65.0,2300.0,3.0,-2.7104761904761885,1024.5904761904742,-10.028571428571428,0.0,SE,1.9,Shunyi
34087,2017,1,19,6,95.0,129.0,13.0,67.0,2200.0,2.0,-2.8828571428571412,1024.4428571428557,-9.271428571428572,0.0,SE,1.8666666666666667,Shunyi
34088,2017,1,19,7,94.0,94.0,8.0,65.0,200.0,2.0,-3.055238095238094,1024.2952380952372,-8.514285714285714,0.0,SE,1.8333333333333335,Shunyi
34089,2017,1,19,8,92.0,92.0,10.0,64.0,1900.0,2.0,-3.227619047619047,1024.1476190476185,-7.757142857142857,0.0,NW,1.8,Shunyi
34090,2017,1,19,9,91.0,94.0,10.0,60.0,200.0,7.0,-3.4,1024.0,-7.0,0.0,NE,2.0,Shunyi
34091,2017,1,19,10,99.0,99.0,21.0,59.0,200.0,16.0,-2.5,1024.75,-9.6,0.0,NW,4.25,Shunyi
34092,2017,1,19,11,20.0,20.0,11.0,14.0,500.0,63.0,-1.425,1025.25,-16.4,0.0,NW,4.25,Shunyi
34093,2017,1,19,12,3.0,5.0,2.0,6.0,300.0,73.0,-1.34,1026.0,-17.9,0.0,NW,4.25,Shunyi
34094,2017,1,19,13,3.0,42.0,2.0,5.0,200.0,79.0,-1.46666666666667,1025.0,-19.3,0.0,NW,4.25,Shunyi
34095,2017,1,19,14,3.0,35.0,2.0,2.0,200.0,79.0,-1.58,1026.0,-21.0,0.0,NW,4.25,Shunyi
34096,2017,1,19,15,8.0,80.0,3.0,5.0,200.0,79.0,-2.35,1026.5,-23.2,0.0,NW,4.25,Shunyi
34097,2017,1,19,16,8.0,52.0,3.0,6.0,200.0,78.0,-3.03333333333333,1027.66666666667,-24.9,0.0,NW,4.25,Shunyi
34098,2017,1,19,17,3.0,25.0,3.0,8.0,200.0,77.0,-3.525,1028.75,-25.1,0.0,NW,4.25,Shunyi
34099,2017,1,19,18,7.0,28.0,4.0,10.0,200.0,75.0,-4.7,1029.5,-26.1,0.0,NW,4.25,Shunyi
34100,2017,1,19,19,11.0,31.0,4.0,9.0,300.0,74.0,-5.775,1031.0,-25.9,0.0,NW,4.25,Shunyi
34101,2017,1,19,20,12.0,17.0,5.0,9.0,300.0,71.0,-6.7,1032.0,-25.7,0.0,NW,4.25,Shunyi
34102,2017,1,19,21,10.0,14.0,4.0,8.0,300.0,70.0,-7.175,1033.0,-25.2,0.0,NW,1.8,Shunyi
34103,2017,1,19,22,7.0,9.0,4.0,9.0,400.0,69.0,-7.725,1034.0,-24.8,0.0,NW,2.8,Shunyi
34104,2017,1,19,23,3.0,5.0,3.0,7.0,400.0,71.0,-7.875,1034.0,-24.6,0.0,NW,2.8,Shunyi
34105,2017,1,20,0,5.0,5.0,2.0,6.0,400.0,72.0,-7.62,1033.0,-24.7,0.0,NE,2.6,Shunyi
34106,2017,1,20,1,8.0,10.0,4.0,10.0,500.0,64.0,-7.83333333333333,1033.0,-24.3,0.0,NE,2.1,Shunyi
34107,2017,1,20,2,4.0,13.0,9.0,11.0,500.0,60.0,-9.06,1033.0,-23.6,0.0,NE,1.8,Shunyi
34108,2017,1,20,3,9.0,9.0,12.0,9.0,500.0,62.0,-9.825,1033.0,-23.1,0.0,NE,2.5,Shunyi
34109,2017,1,20,4,9.0,9.0,11.0,13.0,500.0,58.0,-10.15,1032.75,-23.1,0.0,NW,0.9,Shunyi
34110,2017,1,20,5,5.0,5.0,7.0,18.0,600.0,52.0,-9.975,1032.0,-23.3,0.0,NE,2.8,Shunyi
34111,2017,1,20,6,3.0,11.0,10.0,11.0,500.0,60.0,-10.25,1032.25,-23.1,0.0,NE,3.2,Shunyi
34112,2017,1,20,7,9.0,9.0,11.0,23.0,700.0,48.0,-10.9,1033.0,-22.4,0.0,NE,3.1,Shunyi
34113,2017,1,20,8,11.0,11.0,7.0,27.0,800.0,43.0,-11.0,1033.0,-22.5,0.0,NE,1.9,Shunyi
34114,2017,1,20,9,11.0,11.0,8.0,13.0,700.0,58.0,-9.45,1034.0,-21.5,0.0,NE,2.8,Shunyi
34115,2017,1,20,10,10.0,10.0,6.0,10.0,700.0,64.0,-7.45,1034.0,-22.4,0.0,NE,3.2,Shunyi
34116,2017,1,20,11,8.0,15.0,4.0,5.0,500.0,70.0,-6.0,1033.5,-22.0,0.0,NE,1.7,Shunyi
34117,2017,1,20,12,11.0,11.0,6.0,9.0,600.0,68.0,-4.375,1032.5,-21.3,0.0,NE,1.8,Shunyi
34118,2017,1,20,13,6.0,10.0,4.0,9.0,500.0,70.0,-2.625,1031.0,-21.2,0.0,SW,1.6,Shunyi
34119,2017,1,20,14,12.0,12.0,4.0,9.0,500.0,72.0,-1.625,1029.25,-21.3,0.0,NE,1.5,Shunyi
34120,2017,1,20,15,14.0,14.0,4.0,11.0,500.0,72.0,-0.95,1028.0,-21.4,0.0,NE,1.4,Shunyi
34121,2017,1,20,16,13.0,13.0,5.0,19.0,500.0,67.0,-0.7,1027.5,-22.3,0.0,NE,0.5,Shunyi
34122,2017,1,20,17,19.0,32.0,7.0,39.0,600.0,52.0,-0.933333333333333,1027.0,-21.5,0.0,SE,2.2,Shunyi
34123,2017,1,20,18,28.0,54.0,11.0,80.0,900.0,14.0,-2.05,1027.0,-20.3,0.0,SE,1.4,Shunyi
34124,2017,1,20,19,48.0,71.0,19.0,94.0,1300.0,3.0,-3.15,1027.0,-20.2,0.0,SW,1.5,Shunyi
34125,2017,1,20,20,52.0,75.0,19.0,94.0,1400.0,3.0,-3.925,1027.0,-20.1,0.0,S,1.4,Shunyi
34126,2017,1,20,21,76.0,108.0,27.0,97.0,1900.0,3.0,-4.675,1027.0,-19.3,0.0,SW,1.1,Shunyi
34127,2017,1,20,22,85.0,112.0,36.0,95.0,2500.0,4.0,-5.825,1027.0,-18.2,0.0,NE,2.1,Shunyi
34128,2017,1,20,23,94.0,116.0,34.0,88.0,2600.0,4.0,-6.625,1026.0,-17.5,0.0,NE,1.4,Shunyi
34129,2017,1,21,0,121.0,140.0,34.0,87.0,3100.0,5.0,-7.56,1025.4,-17.1,0.0,NE,0.3,Shunyi
34130,2017,1,21,1,124.0,130.0,31.0,82.0,3100.0,5.0,-8.1,1025.0,-16.8,0.0,NE,1.7,Shunyi
34131,2017,1,21,2,81.0,81.0,16.0,69.0,2400.0,2.0,-8.28,1024.0,-17.1,0.0,NE,1.3,Shunyi
34132,2017,1,21,3,63.0,63.0,12.0,65.0,2100.0,2.0,-9.175,1024.0,-16.7,0.0,NE,0.8,Shunyi
34133,2017,1,21,4,63.0,76.0,10.0,64.0,2500.0,72.0,-9.23333333333333,1024.0,-17.4,0.0,NW,1.1,Shunyi
34134,2017,1,21,5,63.0,63.0,14.0,61.0,2800.0,3.0,-9.95,1024.0,-18.0,0.0,SW,1.8,Shunyi
34135,2017,1,21,6,58.0,73.0,13.0,62.0,2500.0,2.0,-9.92,1024.4,-18.0,0.0,SW,1.3,Shunyi
34136,2017,1,21,7,55.0,67.0,15.0,67.0,200.0,2.0,-9.93333333333333,1025.0,-18.0,0.0,NW,0.7,Shunyi
34137,2017,1,21,8,27.0,47.0,9.0,31.0,100.0,45.0,-7.15,1025.5,-19.0,0.0,NW,3.8,Shunyi
34138,2017,1,21,9,4.0,11.0,2.0,5.0,300.0,75.0,-3.76,1026.8,-21.8,0.0,NW,3.2,Shunyi
34139,2017,1,21,10,8.0,11.0,3.0,9.0,400.0,74.0,-3.16666666666667,1027.0,-21.8,0.0,NW,4.1,Shunyi
34140,2017,1,21,11,9.0,9.0,3.0,8.0,400.0,75.0,-2.12,1027.2,-21.9,0.0,NW,4.25,Shunyi
34141,2017,1,21,12,4.0,76.0,2.0,5.0,300.0,77.0,-1.1,1027.0,-24.5,0.0,NW,4.25,Shunyi
34142,2017,1,21,13,5.0,104.0,2.0,4.0,300.0,76.0,-1.35,1026.5,-25.5,0.0,NW,4.25,Shunyi
34143,2017,1,21,14,8.0,74.0,2.0,4.0,200.0,77.0,-1.05,1026.25,-25.3,0.0,NW,4.25,Shunyi
34144,2017,1,21,15,9.0,53.0,2.0,5.0,200.0,77.0,-1.1,1027.0,-25.7,0.0,NW,4.25,Shunyi
34145,2017,1,21,16,6.0,23.0,2.0,6.0,200.0,75.0,-1.325,1027.5,-25.7,0.0,NW,4.25,Shunyi
34146,2017,1,21,17,7.0,23.0,2.0,8.0,200.0,73.0,-2.0,1028.5,-25.4,0.0,NW,4.25,Shunyi
34147,2017,1,21,18,6.0,23.0,2.0,8.0,200.0,71.0,-2.95,1029.75,-25.3,0.0,NW,2.6,Shunyi
34148,2017,1,21,19,7.0,23.0,2.0,6.0,200.0,73.0,-3.63333333333333,1031.0,-24.8,0.0,NW,4.25,Shunyi
34149,2017,1,21,20,5.0,19.0,2.0,6.0,200.0,71.0,-4.05,1031.25,-24.3,0.0,NW,4.0,Shunyi
34150,2017,1,21,21,7.0,17.0,3.0,6.0,300.0,70.0,-4.375,1032.0,-23.9,0.0,NW,0.3,Shunyi
34151,2017,1,21,22,5.0,11.0,3.0,10.0,300.0,67.0,-5.275,1032.0,-23.5,0.0,NE,1.0,Shunyi
34152,2017,1,21,23,7.0,16.0,4.0,13.0,300.0,63.0,-6.175,1032.0,-22.9,0.0,NE,1.5,Shunyi
34153,2017,1,22,0,19.0,28.0,11.0,20.0,700.0,51.0,-6.68,1032.0,-23.0,0.0,NE,1.9,Shunyi
34154,2017,1,22,1,13.0,13.0,20.0,16.0,600.0,55.0,-7.375,1032.0,-22.8,0.0,NE,1.6,Shunyi
34155,2017,1,22,2,8.0,20.0,25.0,14.0,400.0,57.0,-8.175,1032.0,-21.8,0.0,NE,1.6,Shunyi
34156,2017,1,22,3,8.0,11.0,18.0,15.0,400.0,54.0,-8.9,1032.0,-21.5,0.0,NE,1.1,Shunyi
34157,2017,1,22,4,6.0,8.0,23.0,14.0,400.0,54.0,-9.275,1032.0,-20.6,0.0,NE,1.9,Shunyi
34158,2017,1,22,5,5.0,5.0,17.0,12.0,400.0,56.0,-9.35,1032.0,-20.9,0.0,NE,2.4,Shunyi
34159,2017,1,22,6,5.0,8.0,16.0,10.0,400.0,58.0,-8.875,1032.5,-21.5,0.0,NE,2.4,Shunyi
34160,2017,1,22,7,6.0,13.0,15.0,12.0,400.0,55.0,-8.73333333333333,1033.0,-22.1,0.0,NE,2.0,Shunyi
34161,2017,1,22,8,7.0,12.0,18.0,15.0,500.0,52.0,-9.075,1033.0,-21.9,0.0,NE,3.0,Shunyi
34162,2017,1,22,9,8.0,18.0,17.0,14.0,500.0,52.0,-8.15,1034.0,-21.7,0.0,NE,2.0,Shunyi
34163,2017,1,22,10,10.0,10.0,14.0,11.0,500.0,58.0,-6.525,1034.0,-22.2,0.0,NE,3.9,Shunyi
34164,2017,1,22,11,9.0,10.0,5.0,4.0,400.0,67.0,-5.075,1034.0,-22.4,0.0,NE,3.5,Shunyi
34165,2017,1,22,12,7.0,8.0,6.0,4.0,400.0,70.0,-3.74,1033.2,-22.5,0.0,NE,2.8,Shunyi
34166,2017,1,22,13,7.0,7.0,5.0,5.0,400.0,70.0,-2.93333333333333,1032.0,-22.3,0.0,SE,1.7,Shunyi
34167,2017,1,22,14,7.0,8.0,6.0,6.0,300.0,72.0,-2.0,1030.8,-21.9,0.0,NE,1.2,Shunyi
34168,2017,1,22,15,8.0,14.0,6.0,12.0,400.0,68.0,-1.1,1030.0,-21.7,0.0,SW,1.3,Shunyi
34169,2017,1,22,16,12.0,23.0,7.0,26.0,400.0,58.0,-0.4,1030.0,-21.4,0.0,SW,1.0,Shunyi
34170,2017,1,22,17,18.0,20.0,9.0,43.0,500.0,45.0,-0.525,1030.0,-21.1,0.0,NE,0.9,Shunyi
34171,2017,1,22,18,18.0,21.0,9.0,38.0,500.0,45.0,-1.92,1030.0,-20.7,0.0,NE,2.1,Shunyi
34172,2017,1,22,19,32.0,42.0,14.0,44.0,700.0,37.0,-2.66666666666667,1030.66666666667,-20.0,0.0,NE,1.6,Shunyi
34173,2017,1,22,20,48.0,56.0,22.0,64.0,1100.0,20.0,-3.8,1031.2,-19.7,0.0,NE,1.0,Shunyi
34174,2017,1,22,21,42.0,53.0,16.0,41.0,100.0,36.0,-4.8,1032.0,-19.1,0.0,NE,0.7,Shunyi
34175,2017,1,22,22,38.0,47.0,15.0,41.0,100.0,32.0,-5.55,1032.0,-18.9,0.0,NW,1.5,Shunyi
34176,2017,1,22,23,23.0,25.0,24.0,37.0,800.0,36.0,-5.725,1033.0,-18.9,0.0,NE,2.0,Shunyi
34177,2017,1,23,0,19.0,23.0,20.0,31.0,800.0,40.0,-6.56,1033.0,-19.3,0.0,NE,1.2,Shunyi
34178,2017,1,23,1,16.0,16.0,12.0,21.0,600.0,47.0,-7.06666666666667,1033.0,-19.8,0.0,NE,1.7,Shunyi
34179,2017,1,23,2,14.0,21.0,18.0,24.0,700.0,43.0,-7.42,1033.0,-20.0,0.0,NE,1.4,Shunyi
34180,2017,1,23,3,14.0,20.0,22.0,26.0,700.0,42.0,-7.925,1033.0,-19.7,0.0,NE,1.1,Shunyi
34181,2017,1,23,4,16.0,16.0,15.0,25.0,700.0,72.0,-8.33333333333333,1033.0,-19.9,0.0,NE,1.5,Shunyi
34182,2017,1,23,5,8.0,14.0,12.0,19.0,500.0,49.0,-8.825,1033.0,-19.5,0.0,NE,0.8,Shunyi
34183,2017,1,23,6,12.0,12.0,20.0,21.0,600.0,47.0,-9.1,1033.0,-19.3,0.0,NE,1.7,Shunyi
34184,2017,1,23,7,10.0,13.0,21.0,19.0,500.0,51.0,-9.2,1033.0,-19.8,0.0,NE,1.7,Shunyi
34185,2017,1,23,8,10.0,12.0,16.0,18.0,500.0,51.0,-9.625,1033.0,-20.0,0.0,NE,2.1,Shunyi
34186,2017,1,23,9,11.0,20.0,23.0,20.0,600.0,49.0,-8.74,1034.0,-19.5,0.0,NE,2.0,Shunyi
34187,2017,1,23,10,13.0,14.0,15.0,16.0,600.0,54.0,-6.275,1034.0,-19.4,0.0,NE,2.2,Shunyi
34188,2017,1,23,11,10.0,18.0,13.0,12.0,500.0,62.0,-4.3,1034.0,-19.6,0.0,NE,2.1,Shunyi
34189,2017,1,23,12,12.0,13.0,11.0,13.0,500.0,63.0,-3.2,1033.0,-19.5,0.0,NE,1.8,Shunyi
34190,2017,1,23,13,9.0,9.0,9.0,11.0,400.0,68.0,-1.95,1032.0,-19.4,0.0,SE,1.4,Shunyi
34191,2017,1,23,14,14.0,24.0,9.0,15.0,500.0,69.0,-1.05,1030.75,-20.1,0.0,SE,1.2,Shunyi
34192,2017,1,23,15,19.0,29.0,10.0,21.0,600.0,67.0,-0.3,1030.0,-19.6,0.0,SE,1.4,Shunyi
34193,2017,1,23,16,31.0,43.0,11.0,27.0,600.0,66.0,-0.125,1030.0,-19.6,0.0,SW,1.5,Shunyi
34194,2017,1,23,17,41.0,47.0,12.0,36.0,700.0,60.0,-0.3,1030.0,-19.5,0.0,SW,0.0,Shunyi
34195,2017,1,23,18,42.0,59.0,16.0,60.0,900.0,37.0,-1.9,1030.4,-18.6,0.0,NE,0.8,Shunyi
34196,2017,1,23,19,45.0,59.0,19.0,93.0,1100.0,8.0,-3.96666666666667,1031.0,-16.7,0.0,NE,0.0,Shunyi
34197,2017,1,23,20,66.0,95.0,28.0,98.0,1500.0,3.0,-5.1,1031.5,-15.8,0.0,NE,0.3,Shunyi
34198,2017,1,23,21,104.0,120.0,39.5,102.0,2500.0,5.0,-6.075,1032.0,-14.6,0.0,NE,0.0,Shunyi
34199,2017,1,23,22,110.0,127.0,39.5,97.0,2500.0,6.0,-6.825,1032.0,-14.7,0.0,NE,1.7,Shunyi
34200,2017,1,23,23,164.0,164.0,39.5,103.0,3150.0,69.0,-6.75,1033.0,-14.9,0.0,NE,0.0,Shunyi
34201,2017,1,24,0,187.0,187.0,39.5,103.0,3150.0,10.0,-7.8,1033.0,-14.4,0.0,NE,0.7,Shunyi
34202,2017,1,24,1,145.0,151.0,39.5,95.0,3150.0,69.0,-8.475,1033.0,-14.9,0.0,NE,0.0,Shunyi
34203,2017,1,24,2,109.0,109.0,35.0,81.0,2800.0,4.0,-8.6,1034.0,-15.3,0.0,NE,1.0,Shunyi
34204,2017,1,24,3,70.0,70.0,20.0,71.0,2400.0,2.0,-8.73333333333333,1034.0,-15.5,0.0,NE,0.8,Shunyi
34205,2017,1,24,4,64.0,64.0,18.0,66.0,2200.0,2.0,-8.66,1034.0,-15.6,0.0,NE,1.3,Shunyi
34206,2017,1,24,5,45.0,45.0,15.0,52.0,1700.0,6.0,-8.83333333333333,1034.0,-15.5,0.0,NE,0.1,Shunyi
34207,2017,1,24,6,30.0,33.0,22.0,48.0,1300.0,10.0,-8.9,1034.0,-15.8,0.0,NE,1.3,Shunyi
34208,2017,1,24,7,34.0,34.0,19.0,56.0,1500.0,4.0,-9.16666666666667,1034.0,-16.0,0.0,NE,1.2,Shunyi
34209,2017,1,24,8,29.0,29.0,20.0,54.0,1200.0,69.0,-9.25,1034.5,-16.1,0.0,NE,0.8,Shunyi
34210,2017,1,24,9,27.0,31.0,26.0,33.0,1100.0,24.0,-8.14,1035.0,-16.0,0.0,NE,1.0,Shunyi
34211,2017,1,24,10,28.0,28.0,30.0,25.0,100.0,39.0,-5.0,1036.0,-16.2,0.0,NE,1.3,Shunyi
34212,2017,1,24,11,27.0,27.0,19.0,22.0,800.0,49.0,-3.28,1035.8,-16.6,0.0,NE,2.2,Shunyi
34213,2017,1,24,12,23.0,23.0,11.0,14.0,600.0,69.0,-0.9,1034.75,-16.8,0.0,SW,0.8,Shunyi
34214,2017,1,24,13,20.0,22.0,12.0,16.0,600.0,66.0,0.5,1034.0,-17.3,0.0,SE,0.9,Shunyi
34215,2017,1,24,14,38.0,43.0,14.0,41.0,900.0,55.0,1.86,1032.6,-17.3,0.0,SW,1.3,Shunyi
34216,2017,1,24,15,47.0,58.0,16.0,58.0,100.0,45.0,2.3,1032.0,-17.3,0.0,SW,1.3,Shunyi
34217,2017,1,24,16,59.0,62.0,19.0,71.0,100.0,40.0,2.075,1032.0,-16.8,0.0,SW,1.2,Shunyi
34218,2017,1,24,17,60.0,69.0,22.0,76.0,1100.0,66.0,1.86666666666667,1032.0,-16.0,0.0,SE,1.3,Shunyi
34219,2017,1,24,18,80.0,98.0,26.0,108.0,1600.0,7.0,0.32,1032.0,-14.3,0.0,SE,0.6,Shunyi
34220,2017,1,24,19,114.0,140.0,39.5,121.0,2700.0,5.0,-1.23333333333333,1032.0,-13.6,0.0,SE,1.3,Shunyi
34221,2017,1,24,20,120.0,125.0,39.5,120.0,2600.0,66.0,-1.6,1032.0,-13.1,0.0,SE,0.0,Shunyi
34222,2017,1,24,21,131.0,186.0,39.5,117.0,2900.0,66.0,-2.525,1032.0,-12.6,0.0,SE,0.4,Shunyi
34223,2017,1,24,22,157.0,176.0,39.5,118.0,3150.0,66.0,-1.825,1032.0,-12.7,0.0,SW,1.2,Shunyi
34224,2017,1,24,23,190.0,199.0,39.5,112.0,3150.0,66.0,-2.16,1032.0,-12.1,0.0,NE,1.2,Shunyi
34225,2017,1,25,0,234.0,240.0,39.5,110.0,3150.0,8.0,-2.86666666666667,1032.33333333333,-12.4,0.0,NE,0.0,Shunyi
34226,2017,1,25,1,202.0,202.0,39.5,103.0,3150.0,5.0,-3.725,1032.0,-11.6,0.0,NE,0.9,Shunyi
34227,2017,1,25,2,185.0,185.0,39.5,97.0,3150.0,5.0,-4.625,1031.5,-12.0,0.0,NE,1.6,Shunyi
34228,2017,1,25,3,155.0,155.0,34.0,86.0,3150.0,4.0,-4.92,1031.6,-12.4,0.0,NE,0.6,Shunyi
34229,2017,1,25,4,128.0,128.0,32.0,82.0,3150.0,66.0,-5.5,1031.0,-13.6,0.0,NE,0.6,Shunyi
34230,2017,1,25,5,109.0,109.0,25.0,75.0,3150.0,4.0,-6.63333333333333,1031.0,-13.2,0.0,NE,0.9,Shunyi
34231,2017,1,25,6,102.0,102.0,21.0,75.0,3150.0,3.0,-7.18,1031.0,-13.0,0.0,NE,1.1,Shunyi
34232,2017,1,25,7,130.0,155.0,25.0,78.0,3150.0,4.0,-7.06666666666667,1031.0,-12.9,0.0,NE,0.0,Shunyi
34233,2017,1,25,8,115.0,115.0,26.0,75.0,3150.0,3.0,-7.46,1031.0,-13.1,0.0,NE,0.5,Shunyi
34234,2017,1,25,9,95.0,95.0,26.0,65.0,3150.0,66.0,-6.4,1031.0,-12.7,0.0,NE,0.9,Shunyi
34235,2017,1,25,10,88.0,92.0,26.0,48.0,2300.0,16.0,-4.56666666666667,1031.0,-13.0,0.0,NE,2.1,Shunyi
34236,2017,1,25,11,98.0,98.0,31.0,47.0,2200.0,25.0,-2.875,1031.0,-13.0,0.0,NE,2.5,Shunyi
34237,2017,1,25,12,123.0,133.0,38.0,53.0,2500.0,34.0,-0.86,1029.8,-12.4,0.0,NE,1.1,Shunyi
34238,2017,1,25,13,151.0,151.0,39.5,64.0,2700.0,43.0,1.2,1028.5,-11.5,0.0,SE,1.1,Shunyi
34239,2017,1,25,14,158.0,158.0,39.5,62.5,2550.0,57.0,2.2,1027.25,-10.9,0.0,SW,0.8,Shunyi
34240,2017,1,25,15,165.0,165.0,39.5,61.0,2400.0,71.0,2.625,1026.0,-10.3,0.0,SE,1.6,Shunyi
34241,2017,1,25,16,175.0,175.0,39.5,63.0,2300.0,68.0,2.7,1025.66666666667,-9.9,0.0,SW,1.8,Shunyi
34242,2017,1,25,17,188.0,188.0,39.5,84.0,2600.0,44.0,2.075,1025.25,-9.7,0.0,SE,0.6,Shunyi
34243,2017,1,25,18,200.0,200.0,39.5,102.0,2700.0,25.0,0.72,1025.4,-9.2,0.0,SW,1.3,Shunyi
34244,2017,1,25,19,208.0,208.0,39.5,116.0,300.0,8.0,-1.16666666666667,1025.0,-8.9,0.0,SW,1.0,Shunyi
34245,2017,1,25,20,251.5,253.0,39.5,122.0,3150.0,7.0,-2.3,1025.0,-8.6,0.0,SW,0.9,Shunyi
34246,2017,1,25,21,241.0,241.0,37.0,109.0,3150.0,71.0,-3.2,1025.0,-8.2,0.0,SE,0.8,Shunyi
34247,2017,1,25,22,251.5,298.5,39.5,119.0,3150.0,71.0,-3.75,1025.0,-8.0,0.0,NE,0.7,Shunyi
34248,2017,1,25,23,251.5,298.5,39.5,115.0,3150.0,71.0,-3.95,1024.25,-7.9,0.0,NE,1.0,Shunyi
34249,2017,1,26,0,251.5,298.5,39.5,112.0,3150.0,71.0,-3.625,1023.5,-7.9,0.0,NE,1.0,Shunyi
34250,2017,1,26,1,251.5,298.5,39.5,110.0,3150.0,71.0,-3.8,1022.5,-7.8,0.0,NE,0.9,Shunyi
34251,2017,1,26,2,251.5,298.5,39.5,103.0,3150.0,71.0,-4.08,1021.2,-7.8,0.0,NE,0.7,Shunyi
34252,2017,1,26,3,251.5,298.5,39.5,97.0,3150.0,71.0,-3.775,1021.0,-8.1,0.0,NE,0.5,Shunyi
